csv_date,hour,sky_condition
04/16/2013,20,2
04/16/2013,21,0
04/16/2013,22,0
04/16/2013,23,0
04/17/2013,00,0
04/17/2013,01,0
04/17/2013,02,0
04/17/2013,03,0
04/17/2013,04,1
04/17/2013,05,3
04/17/2013,06,3
04/17/2013,07,3
04/17/2013,08,3
04/17/2013,09,3
04/17/2013,10,3
04/17/2013,11,1
04/17/2013,12,3
04/17/2013,13,1
04/17/2013,14,3
04/17/2013,15,3
04/17/2013,16,4
04/17/2013,17,4
04/17/2013,18,4
04/17/2013,19,4
04/17/2013,20,4
04/17/2013,21,4
04/17/2013,22,4
04/17/2013,23,4
04/18/2013,00,4
04/18/2013,01,4
04/18/2013,02,4
04/18/2013,03,4
04/18/2013,04,4
04/18/2013,05,4
04/18/2013,06,4
04/18/2013,07,4
04/18/2013,08,4
04/18/2013,09,4
04/18/2013,10,4
04/18/2013,11,4
04/18/2013,12,3
04/18/2013,13,4
04/18/2013,14,4
04/18/2013,15,4
04/18/2013,16,4
04/18/2013,17,4
04/18/2013,18,4
04/18/2013,19,4
04/18/2013,20,4
04/18/2013,21,4
04/18/2013,22,4
04/18/2013,23,4
04/19/2013,00,4
04/19/2013,01,4
04/19/2013,02,4
04/19/2013,03,4
04/19/2013,04,4
04/19/2013,05,4
04/19/2013,06,4
04/19/2013,07,4
04/19/2013,08,4
04/19/2013,09,4
04/19/2013,10,4
04/19/2013,11,4
04/19/2013,12,4
04/19/2013,13,4
04/19/2013,14,4
04/19/2013,15,4
04/19/2013,16,3
04/19/2013,17,4
04/19/2013,18,4
04/19/2013,19,4
04/19/2013,20,4
04/19/2013,21,4
04/19/2013,22,4
04/19/2013,23,4
04/20/2013,00,4
04/20/2013,01,4
04/20/2013,02,4
04/20/2013,03,4
04/20/2013,04,4
04/20/2013,05,4
04/20/2013,06,3
04/20/2013,07,3
04/20/2013,08,3
04/20/2013,09,4
04/20/2013,10,4
04/20/2013,11,4
04/20/2013,12,4
04/20/2013,13,4
04/20/2013,14,3
04/20/2013,15,3
04/20/2013,16,3
04/20/2013,17,3
04/20/2013,18,3
04/20/2013,19,3
04/20/2013,20,3
04/20/2013,21,3
04/20/2013,22,4
04/20/2013,23,4
04/21/2013,00,4
04/21/2013,01,4
04/21/2013,02,4
04/21/2013,03,4
04/21/2013,04,4
04/21/2013,05,4
04/21/2013,06,4
04/21/2013,07,4
04/21/2013,08,4
04/21/2013,09,4
04/21/2013,10,4
04/21/2013,11,4
04/21/2013,12,4
04/21/2013,13,4
04/21/2013,14,4
04/21/2013,15,4
04/21/2013,16,4
04/21/2013,17,4
04/21/2013,18,3
04/21/2013,19,3
04/21/2013,20,3
04/21/2013,21,2
04/21/2013,22,0
04/21/2013,23,0
04/22/2013,00,0
04/22/2013,01,2
04/22/2013,02,2
04/22/2013,03,1
04/22/2013,04,1
04/22/2013,05,2
04/22/2013,06,2
04/22/2013,07,2
04/22/2013,08,0
04/22/2013,09,2
04/22/2013,10,2
04/22/2013,11,2
04/22/2013,12,2
04/22/2013,13,2
04/22/2013,14,2
04/22/2013,15,2
04/22/2013,16,2
04/22/2013,17,0
04/22/2013,18,0
04/22/2013,19,0
04/22/2013,20,0
04/22/2013,21,0
04/22/2013,22,0
04/22/2013,23,0
04/23/2013,00,0
04/23/2013,01,0
04/23/2013,02,0
04/23/2013,03,0
04/23/2013,04,2
04/23/2013,05,1
04/23/2013,06,1
04/23/2013,07,0
04/23/2013,08,0
04/23/2013,09,0
04/23/2013,10,2
04/23/2013,11,2
04/23/2013,12,2
04/23/2013,13,1
04/23/2013,14,1
04/23/2013,15,2
04/23/2013,16,2
04/23/2013,17,2
04/23/2013,18,2
04/23/2013,19,2
04/23/2013,20,2
04/23/2013,21,0
04/23/2013,22,0
04/23/2013,23,0
04/24/2013,00,0
04/24/2013,01,0
04/24/2013,02,0
04/24/2013,03,0
04/24/2013,04,2
04/24/2013,05,0
04/24/2013,06,0
04/24/2013,07,0
04/24/2013,08,0
04/24/2013,09,0
04/24/2013,10,0
04/24/2013,11,0
04/24/2013,12,0
04/24/2013,13,2
04/24/2013,14,0
04/24/2013,15,2
04/24/2013,16,1
04/24/2013,17,1
04/24/2013,18,1
04/24/2013,19,2
04/24/2013,20,2
04/24/2013,21,0
04/24/2013,22,0
04/24/2013,23,0
04/25/2013,00,0
04/25/2013,01,0
04/25/2013,02,0
04/25/2013,03,0
04/25/2013,04,2
04/25/2013,05,2
04/25/2013,06,2
04/25/2013,07,1
04/25/2013,08,1
04/25/2013,09,3
04/25/2013,10,3
04/25/2013,11,3
04/25/2013,12,1
04/25/2013,13,3
04/25/2013,14,1
04/25/2013,15,1
04/25/2013,16,3
04/25/2013,17,4
04/25/2013,18,3
04/25/2013,19,3
04/25/2013,20,3
04/25/2013,21,2
04/25/2013,22,2
04/25/2013,23,2
04/26/2013,00,0
04/26/2013,01,0
04/26/2013,02,0
04/26/2013,03,2
04/26/2013,04,2
04/26/2013,05,1
04/26/2013,06,3
04/26/2013,07,4
04/26/2013,08,1
04/26/2013,09,0
04/26/2013,10,2
04/26/2013,11,3
04/26/2013,12,3
04/26/2013,13,1
04/26/2013,14,2
04/26/2013,15,1
04/26/2013,16,1
04/26/2013,17,1
04/26/2013,18,1
04/26/2013,19,2
04/26/2013,20,1
04/26/2013,21,1
04/26/2013,22,2
04/26/2013,23,2
04/27/2013,00,0
04/27/2013,01,0
04/27/2013,02,0
04/27/2013,03,2
04/27/2013,04,2
04/27/2013,05,1
04/27/2013,06,3
04/27/2013,07,3
04/27/2013,08,3
04/27/2013,09,3
04/27/2013,10,3
04/27/2013,11,4
04/27/2013,12,4
04/27/2013,13,3
04/27/2013,14,3
04/27/2013,15,3
04/27/2013,16,3
04/27/2013,17,3
04/27/2013,18,4
04/27/2013,19,4
04/27/2013,20,4
04/27/2013,21,4
04/27/2013,22,4
04/27/2013,23,4
04/28/2013,00,4
04/28/2013,01,4
04/28/2013,02,4
04/28/2013,03,4
04/28/2013,04,4
04/28/2013,05,4
04/28/2013,06,3
04/28/2013,07,4
04/28/2013,08,3
04/28/2013,09,3
04/28/2013,10,3
04/28/2013,11,3
04/28/2013,12,3
04/28/2013,13,3
04/28/2013,14,3
04/28/2013,15,3
04/28/2013,16,3
04/28/2013,17,4
04/28/2013,18,4
04/28/2013,19,4
04/28/2013,20,4
04/28/2013,21,4
04/28/2013,22,4
04/28/2013,23,4
04/29/2013,00,4
04/29/2013,01,4
04/29/2013,02,4
04/29/2013,03,4
04/29/2013,04,3
04/29/2013,05,3
04/29/2013,06,3
04/29/2013,07,3
04/29/2013,08,3
04/29/2013,09,3
04/29/2013,10,3
04/29/2013,11,3
04/29/2013,12,3
04/29/2013,13,3
04/29/2013,14,1
04/29/2013,15,1
04/29/2013,16,1
04/29/2013,17,2
04/29/2013,18,2
04/29/2013,19,2
04/29/2013,20,2
04/29/2013,21,2
04/29/2013,22,2
04/29/2013,23,3
04/30/2013,00,3
04/30/2013,01,3
04/30/2013,02,3
04/30/2013,03,4
04/30/2013,04,4
04/30/2013,05,4
04/30/2013,06,3
04/30/2013,07,3
04/30/2013,08,3
04/30/2013,09,3
04/30/2013,10,3
04/30/2013,11,1
04/30/2013,12,3
04/30/2013,13,3
04/30/2013,14,3
04/30/2013,15,1
04/30/2013,16,1
04/30/2013,17,1
04/30/2013,18,2
04/30/2013,19,2
04/30/2013,20,2
04/30/2013,21,0
04/30/2013,22,0
04/30/2013,23,0
05/01/2013,02,0
05/01/2013,03,0
05/01/2013,04,0
05/01/2013,05,0
05/01/2013,06,0
05/01/2013,07,0
05/01/2013,08,0
05/01/2013,09,0
05/01/2013,10,0
05/01/2013,11,0
05/01/2013,12,0
05/01/2013,13,2
05/01/2013,14,1
05/01/2013,15,3
05/01/2013,16,3
05/01/2013,17,3
05/01/2013,18,3
05/01/2013,19,3
05/01/2013,20,3
05/01/2013,21,3
05/01/2013,22,1
05/01/2013,23,2
05/02/2013,00,2
05/02/2013,01,2
05/02/2013,02,2
05/02/2013,03,2
05/02/2013,04,2
05/02/2013,05,2
05/02/2013,06,2
05/02/2013,07,2
05/02/2013,08,2
05/02/2013,09,2
05/02/2013,10,1
05/02/2013,11,2
05/02/2013,12,2
05/02/2013,13,1
05/02/2013,14,3
05/02/2013,15,3
05/02/2013,16,3
05/02/2013,17,4
05/02/2013,18,3
05/02/2013,19,3
05/02/2013,20,3
05/02/2013,21,4
05/02/2013,22,1
05/02/2013,23,0
05/03/2013,00,0
05/03/2013,01,0
05/03/2013,02,0
05/03/2013,03,0
05/03/2013,04,0
05/03/2013,05,0
05/03/2013,06,0
05/03/2013,07,2
05/03/2013,08,0
05/03/2013,09,2
05/03/2013,10,2
05/03/2013,11,2
05/03/2013,12,2
05/03/2013,13,1
05/03/2013,14,1
05/03/2013,15,2
05/03/2013,16,2
05/03/2013,17,2
05/03/2013,18,0
05/03/2013,19,2
05/03/2013,20,2
05/03/2013,21,0
05/03/2013,22,0
05/03/2013,23,0
05/04/2013,00,0
05/04/2013,01,0
05/04/2013,02,0
05/04/2013,03,0
05/04/2013,04,2
05/04/2013,05,0
05/04/2013,06,0
05/04/2013,07,0
05/04/2013,08,0
05/04/2013,09,0
05/04/2013,10,2
05/04/2013,11,0
05/04/2013,12,2
05/04/2013,13,2
05/04/2013,14,2
05/04/2013,15,2
05/04/2013,16,2
05/04/2013,17,2
05/04/2013,18,2
05/04/2013,19,2
05/04/2013,20,2
05/04/2013,21,0
05/04/2013,22,0
05/04/2013,23,0
05/05/2013,00,0
05/05/2013,01,0
05/05/2013,02,0
05/05/2013,03,0
05/05/2013,04,2
05/05/2013,05,2
05/05/2013,06,2
05/05/2013,07,2
05/05/2013,08,2
05/05/2013,09,1
05/05/2013,10,0
05/05/2013,11,0
05/05/2013,12,0
05/05/2013,13,2
05/05/2013,14,2
05/05/2013,15,0
05/05/2013,16,0
05/05/2013,17,0
05/05/2013,18,0
05/05/2013,19,0
05/05/2013,20,0
05/05/2013,21,0
05/05/2013,22,0
05/05/2013,23,0
05/06/2013,00,0
05/06/2013,01,0
05/06/2013,02,0
05/06/2013,03,0
05/06/2013,04,0
05/06/2013,05,0
05/06/2013,06,0
05/06/2013,07,0
05/06/2013,08,0
05/06/2013,09,0
05/06/2013,10,2
05/06/2013,11,2
05/06/2013,12,2
05/06/2013,13,2
05/06/2013,14,2
05/06/2013,15,2
05/06/2013,16,2
05/06/2013,17,0
05/06/2013,18,0
05/06/2013,19,0
05/06/2013,20,0
05/06/2013,21,0
05/06/2013,22,0
05/06/2013,23,0
05/07/2013,00,0
05/07/2013,01,0
05/07/2013,02,0
05/07/2013,03,0
05/07/2013,04,2
05/07/2013,05,2
05/07/2013,06,2
05/07/2013,07,1
05/07/2013,08,2
05/07/2013,09,2
05/07/2013,10,0
05/07/2013,11,2
05/07/2013,12,2
05/07/2013,13,2
05/07/2013,14,2
05/07/2013,15,0
05/07/2013,16,0
05/07/2013,17,0
05/07/2013,18,2
05/07/2013,19,2
05/07/2013,20,0
05/07/2013,21,0
05/07/2013,22,0
05/07/2013,23,2
05/08/2013,00,2
05/08/2013,01,4
05/08/2013,02,4
05/08/2013,03,4
05/08/2013,04,4
05/08/2013,05,4
05/08/2013,06,4
05/08/2013,07,4
05/08/2013,08,4
05/08/2013,09,4
05/08/2013,10,4
05/08/2013,11,4
05/08/2013,12,4
05/08/2013,13,1
05/08/2013,14,2
05/08/2013,15,2
05/08/2013,16,2
05/08/2013,17,2
05/08/2013,18,2
05/08/2013,19,0
05/08/2013,20,0
05/08/2013,21,0
05/08/2013,22,4
05/08/2013,23,3
05/09/2013,00,3
05/09/2013,01,1
05/09/2013,02,2
05/09/2013,03,4
05/09/2013,04,4
05/09/2013,05,4
05/09/2013,06,4
05/09/2013,07,4
05/09/2013,08,4
05/09/2013,09,4
05/09/2013,10,1
05/09/2013,11,0
05/09/2013,12,2
05/09/2013,13,2
05/09/2013,14,2
05/09/2013,15,2
05/09/2013,16,2
05/09/2013,17,2
05/09/2013,18,2
05/09/2013,19,2
05/09/2013,20,0
05/09/2013,21,0
05/09/2013,22,0
05/09/2013,23,0
05/10/2013,00,0
05/10/2013,01,0
05/10/2013,02,0
05/10/2013,03,0
05/10/2013,04,0
05/10/2013,05,0
05/10/2013,06,0
05/10/2013,07,0
05/10/2013,08,0
05/10/2013,09,0
05/10/2013,10,0
05/10/2013,11,2
05/10/2013,12,1
05/10/2013,13,3
05/10/2013,14,3
05/10/2013,15,4
05/10/2013,16,4
05/10/2013,17,3
05/10/2013,18,3
05/10/2013,19,4
05/10/2013,20,4
05/10/2013,21,4
05/10/2013,22,3
05/10/2013,23,3
05/11/2013,00,4
05/11/2013,01,4
05/11/2013,02,3
05/11/2013,03,3
05/11/2013,04,3
05/11/2013,05,3
05/11/2013,06,3
05/11/2013,07,3
05/11/2013,08,3
05/11/2013,09,3
05/11/2013,10,3
05/11/2013,11,4
05/11/2013,12,4
05/11/2013,13,3
05/11/2013,14,1
05/11/2013,15,1
05/11/2013,16,3
05/11/2013,17,3
05/11/2013,18,4
05/11/2013,19,3
05/11/2013,20,1
05/11/2013,21,1
05/11/2013,22,1
05/11/2013,23,1
05/12/2013,00,3
05/12/2013,01,1
05/12/2013,02,1
05/12/2013,03,3
05/12/2013,04,3
05/12/2013,05,4
05/12/2013,06,4
05/12/2013,07,4
05/12/2013,08,4
05/12/2013,09,4
05/12/2013,10,4
05/12/2013,11,4
05/12/2013,12,4
05/12/2013,13,4
05/12/2013,14,4
05/12/2013,15,4
05/12/2013,16,4
05/12/2013,17,4
05/12/2013,18,4
05/12/2013,19,4
05/12/2013,20,4
05/12/2013,21,4
05/12/2013,22,4
05/12/2013,23,4
05/13/2013,00,4
05/13/2013,01,4
05/13/2013,02,4
05/13/2013,03,4
05/13/2013,04,3
05/13/2013,05,4
05/13/2013,06,3
05/13/2013,07,4
05/13/2013,08,4
05/13/2013,09,4
05/13/2013,10,3
05/13/2013,11,3
05/13/2013,12,3
05/13/2013,13,3
05/13/2013,14,3
05/13/2013,15,3
05/13/2013,16,3
05/13/2013,17,3
05/13/2013,18,3
05/13/2013,19,3
05/13/2013,20,3
05/13/2013,21,1
05/13/2013,22,1
05/13/2013,23,1
05/14/2013,00,2
05/14/2013,01,2
05/14/2013,02,2
05/14/2013,03,3
05/14/2013,04,1
05/14/2013,05,3
05/14/2013,06,3
05/14/2013,07,3
05/14/2013,08,3
05/14/2013,09,3
05/14/2013,10,3
05/14/2013,11,3
05/14/2013,12,3
05/14/2013,13,1
05/14/2013,14,1
05/14/2013,15,1
05/14/2013,16,1
05/14/2013,17,1
05/14/2013,18,1
05/14/2013,19,1
05/14/2013,20,2
05/14/2013,21,2
05/14/2013,22,2
05/14/2013,23,1
05/15/2013,00,4
05/15/2013,01,4
05/15/2013,02,4
05/15/2013,03,4
05/15/2013,04,3
05/15/2013,05,4
05/15/2013,06,4
05/15/2013,07,4
05/15/2013,08,4
05/15/2013,09,4
05/15/2013,10,4
05/15/2013,11,4
05/15/2013,12,4
05/15/2013,13,4
05/15/2013,14,4
05/15/2013,15,4
05/15/2013,16,4
05/15/2013,17,4
05/15/2013,18,4
05/15/2013,19,4
05/15/2013,20,4
05/15/2013,21,4
05/15/2013,22,3
05/15/2013,23,3
05/16/2013,00,4
05/16/2013,01,4
05/16/2013,02,4
05/16/2013,03,4
05/16/2013,04,4
05/16/2013,05,4
05/16/2013,06,4
05/16/2013,07,3
05/16/2013,08,4
05/16/2013,09,3
05/16/2013,10,3
05/16/2013,11,3
05/16/2013,12,4
05/16/2013,13,4
05/16/2013,14,4
05/16/2013,15,4
05/16/2013,16,4
05/16/2013,17,3
05/16/2013,18,3
05/16/2013,19,4
05/16/2013,20,4
05/16/2013,21,3
05/16/2013,22,3
05/16/2013,23,3
05/17/2013,00,4
05/17/2013,01,4
05/17/2013,02,3
05/17/2013,03,1
05/17/2013,04,3
05/17/2013,05,1
05/17/2013,06,3
05/17/2013,07,3
05/17/2013,08,4
05/17/2013,09,4
05/17/2013,10,1
05/17/2013,11,3
05/17/2013,12,4
05/17/2013,13,3
05/17/2013,14,3
05/17/2013,15,3
05/17/2013,16,3
05/17/2013,17,3
05/17/2013,18,4
05/17/2013,19,3
05/17/2013,20,4
05/17/2013,21,3
05/17/2013,22,3
05/17/2013,23,4
05/18/2013,00,4
05/18/2013,01,4
05/18/2013,02,4
05/18/2013,03,4
05/18/2013,04,4
05/18/2013,05,4
05/18/2013,06,4
05/18/2013,07,4
05/18/2013,08,4
05/18/2013,09,4
05/18/2013,10,4
05/18/2013,11,4
05/18/2013,12,4
05/18/2013,13,4
05/18/2013,14,4
05/18/2013,15,4
05/18/2013,16,4
05/18/2013,17,4
05/18/2013,18,3
05/18/2013,19,4
05/18/2013,20,4
05/18/2013,21,4
05/18/2013,22,3
05/18/2013,23,4
05/19/2013,00,4
05/19/2013,01,4
05/19/2013,02,4
05/19/2013,03,3
05/19/2013,04,4
05/19/2013,05,3
05/19/2013,06,3
05/19/2013,07,4
05/19/2013,08,3
05/19/2013,09,4
05/19/2013,10,4
05/19/2013,11,4
05/19/2013,12,4
05/19/2013,13,4
05/19/2013,14,3
05/19/2013,15,1
05/19/2013,16,1
05/19/2013,17,2
05/19/2013,18,2
05/19/2013,19,1
05/19/2013,20,2
05/19/2013,21,2
05/19/2013,22,0
05/19/2013,23,0
05/20/2013,00,2
05/20/2013,01,2
05/20/2013,02,3
05/20/2013,03,4
05/20/2013,04,4
05/20/2013,05,4
05/20/2013,06,4
05/20/2013,07,4
05/20/2013,08,4
05/20/2013,09,3
05/20/2013,10,1
05/20/2013,11,2
05/20/2013,12,2
05/20/2013,13,1
05/20/2013,14,1
05/20/2013,15,1
05/20/2013,16,1
05/20/2013,17,1
05/20/2013,18,1
05/20/2013,19,3
05/20/2013,20,1
05/20/2013,21,1
05/20/2013,22,3
05/20/2013,23,4
05/21/2013,00,4
05/21/2013,01,4
05/21/2013,02,4
05/21/2013,03,4
05/21/2013,04,4
05/21/2013,05,4
05/21/2013,06,4
05/21/2013,07,4
05/21/2013,08,4
05/21/2013,09,4
05/21/2013,10,3
05/21/2013,11,4
05/21/2013,12,4
05/21/2013,13,4
05/21/2013,14,4
05/21/2013,15,4
05/21/2013,16,4
05/21/2013,17,4
05/21/2013,18,4
05/21/2013,19,4
05/21/2013,20,4
05/21/2013,21,4
05/21/2013,22,4
05/21/2013,23,4
05/22/2013,00,4
05/22/2013,01,4
05/22/2013,02,4
05/22/2013,03,4
05/22/2013,04,4
05/22/2013,05,4
05/22/2013,06,4
05/22/2013,07,4
05/22/2013,08,4
05/22/2013,09,4
05/22/2013,10,4
05/22/2013,11,4
05/22/2013,12,4
05/22/2013,13,4
05/22/2013,14,4
05/22/2013,15,4
05/22/2013,16,4
05/22/2013,17,4
05/22/2013,18,4
05/22/2013,19,4
05/22/2013,20,4
05/22/2013,21,4
05/22/2013,22,4
05/22/2013,23,4
05/23/2013,00,4
05/23/2013,01,4
05/23/2013,02,4
05/23/2013,03,4
05/23/2013,04,4
05/23/2013,05,4
05/23/2013,06,4
05/23/2013,07,4
05/23/2013,08,4
05/23/2013,09,4
05/23/2013,10,4
05/23/2013,11,4
05/23/2013,12,4
05/23/2013,13,4
05/23/2013,14,4
05/23/2013,15,4
05/23/2013,16,4
05/23/2013,17,4
05/23/2013,18,4
05/23/2013,19,4
05/23/2013,20,4
05/23/2013,21,4
05/23/2013,22,4
05/23/2013,23,4
05/24/2013,00,4
05/24/2013,01,4
05/24/2013,02,4
05/24/2013,03,4
05/24/2013,04,4
05/24/2013,05,4
05/24/2013,06,4
05/24/2013,07,4
05/24/2013,08,4
05/24/2013,09,4
05/24/2013,10,3
05/24/2013,11,4
05/24/2013,12,3
05/24/2013,13,3
05/24/2013,14,3
05/24/2013,15,3
05/24/2013,16,3
05/24/2013,17,3
05/24/2013,18,3
05/24/2013,19,4
05/24/2013,20,3
05/24/2013,21,3
05/24/2013,22,4
05/24/2013,23,4
05/25/2013,00,4
05/25/2013,01,3
05/25/2013,02,4
05/25/2013,03,3
05/25/2013,04,4
05/25/2013,05,4
05/25/2013,06,4
05/25/2013,07,4
05/25/2013,08,4
05/25/2013,09,4
05/25/2013,10,3
05/25/2013,11,3
05/25/2013,12,1
05/25/2013,13,3
05/25/2013,14,1
05/25/2013,15,3
05/25/2013,16,1
05/25/2013,17,3
05/25/2013,18,3
05/25/2013,19,3
05/25/2013,20,4
05/25/2013,21,4
05/25/2013,22,4
05/25/2013,23,4
05/26/2013,00,4
05/26/2013,01,4
05/26/2013,02,4
05/26/2013,03,4
05/26/2013,04,4
05/26/2013,05,3
05/26/2013,06,3
05/26/2013,07,3
05/26/2013,08,3
05/26/2013,09,3
05/26/2013,10,3
05/26/2013,11,4
05/26/2013,12,4
05/26/2013,13,4
05/26/2013,14,3
05/26/2013,15,4
05/26/2013,16,3
05/26/2013,17,3
05/26/2013,18,3
05/26/2013,19,3
05/26/2013,20,4
05/26/2013,21,4
05/26/2013,22,4
05/26/2013,23,4
05/27/2013,00,3
05/27/2013,01,4
05/27/2013,02,4
05/27/2013,03,4
05/27/2013,04,4
05/27/2013,05,4
05/27/2013,06,4
05/27/2013,07,4
05/27/2013,08,4
05/27/2013,09,4
05/27/2013,10,4
05/27/2013,11,4
05/27/2013,12,4
05/27/2013,13,3
05/27/2013,14,3
05/27/2013,15,3
05/27/2013,16,3
05/27/2013,17,3
05/27/2013,18,3
05/27/2013,19,4
05/27/2013,20,3
05/27/2013,21,3
05/27/2013,22,4
05/27/2013,23,4
05/28/2013,00,4
05/28/2013,01,4
05/28/2013,02,4
05/28/2013,03,4
05/28/2013,04,4
05/28/2013,05,4
05/28/2013,06,4
05/28/2013,07,4
05/28/2013,08,4
05/28/2013,09,3
05/28/2013,10,3
05/28/2013,11,3
05/28/2013,12,4
05/28/2013,13,4
05/28/2013,14,3
05/28/2013,15,3
05/28/2013,16,3
05/28/2013,17,3
05/28/2013,18,4
05/28/2013,19,3
05/28/2013,20,3
05/28/2013,21,4
05/28/2013,22,4
05/28/2013,23,4
05/29/2013,00,4
05/29/2013,01,4
05/29/2013,02,4
05/29/2013,03,4
05/29/2013,04,3
05/29/2013,05,4
05/29/2013,06,4
05/29/2013,07,4
05/29/2013,08,4
05/29/2013,09,4
05/29/2013,10,4
05/29/2013,11,4
05/29/2013,12,3
05/29/2013,13,3
05/29/2013,14,3
05/29/2013,15,1
05/29/2013,16,3
05/29/2013,17,3
05/29/2013,18,4
05/29/2013,19,3
05/29/2013,20,3
05/29/2013,21,1
05/29/2013,22,4
05/29/2013,23,4
05/30/2013,00,4
05/30/2013,01,4
05/30/2013,02,3
05/30/2013,03,4
05/30/2013,04,4
05/30/2013,05,4
05/30/2013,06,3
05/30/2013,07,3
05/30/2013,08,4
05/30/2013,09,4
05/30/2013,10,3
05/30/2013,11,3
05/30/2013,12,4
05/30/2013,13,3
05/30/2013,14,3
05/30/2013,15,3
05/30/2013,16,3
05/30/2013,17,3
05/30/2013,18,3
05/30/2013,19,4
05/30/2013,20,3
05/30/2013,21,3
05/30/2013,22,4
05/30/2013,23,4
05/31/2013,00,4
05/31/2013,01,4
05/31/2013,02,4
05/31/2013,03,3
05/31/2013,04,3
05/31/2013,05,3
05/31/2013,06,1
05/31/2013,07,1
05/31/2013,08,1
05/31/2013,09,1
05/31/2013,10,1
05/31/2013,11,1
05/31/2013,12,1
05/31/2013,13,1
05/31/2013,14,1
05/31/2013,15,1
05/31/2013,16,1
05/31/2013,17,1
05/31/2013,18,1
05/31/2013,19,1
05/31/2013,20,2
05/31/2013,21,2
05/31/2013,22,0
05/31/2013,23,0
06/01/2013,02,3
06/01/2013,03,3
06/01/2013,04,3
06/01/2013,05,3
06/01/2013,06,3
06/01/2013,07,4
06/01/2013,08,4
06/01/2013,09,3
06/01/2013,10,3
06/01/2013,11,3
06/01/2013,12,1
06/01/2013,13,1
06/01/2013,14,3
06/01/2013,15,1
06/01/2013,16,1
06/01/2013,17,2
06/01/2013,18,2
06/01/2013,19,2
06/01/2013,20,1
06/01/2013,21,1
06/01/2013,22,3
06/01/2013,23,3
06/02/2013,00,3
06/02/2013,01,3
06/02/2013,02,3
06/02/2013,03,3
06/02/2013,04,3
06/02/2013,05,3
06/02/2013,06,4
06/02/2013,07,4
06/02/2013,08,3
06/02/2013,09,3
06/02/2013,10,1
06/02/2013,11,3
06/02/2013,12,1
06/02/2013,13,1
06/02/2013,14,1
06/02/2013,15,2
06/02/2013,16,2
06/02/2013,17,2
06/02/2013,18,2
06/02/2013,19,2
06/02/2013,20,2
06/02/2013,21,0
06/02/2013,22,0
06/02/2013,23,0
06/03/2013,00,0
06/03/2013,01,2
06/03/2013,02,2
06/03/2013,03,1
06/03/2013,04,3
06/03/2013,05,4
06/03/2013,06,4
06/03/2013,07,4
06/03/2013,08,4
06/03/2013,09,4
06/03/2013,10,1
06/03/2013,11,2
06/03/2013,12,2
06/03/2013,13,2
06/03/2013,14,2
06/03/2013,15,2
06/03/2013,16,1
06/03/2013,17,1
06/03/2013,18,2
06/03/2013,19,2
06/03/2013,20,0
06/03/2013,21,0
06/03/2013,22,0
06/03/2013,23,0
06/04/2013,00,0
06/04/2013,01,0
06/04/2013,02,0
06/04/2013,03,0
06/04/2013,04,2
06/04/2013,05,2
06/04/2013,06,2
06/04/2013,07,2
06/04/2013,08,0
06/04/2013,09,0
06/04/2013,10,0
06/04/2013,11,0
06/04/2013,12,0
06/04/2013,13,1
06/04/2013,14,1
06/04/2013,15,1
06/04/2013,16,2
06/04/2013,17,2
06/04/2013,18,2
06/04/2013,19,2
06/04/2013,20,2
06/04/2013,21,0
06/04/2013,22,0
06/04/2013,23,0
06/05/2013,00,0
06/05/2013,01,0
06/05/2013,02,0
06/05/2013,03,2
06/05/2013,04,2
06/05/2013,05,2
06/05/2013,06,2
06/05/2013,07,2
06/05/2013,08,0
06/05/2013,09,2
06/05/2013,10,2
06/05/2013,11,1
06/05/2013,12,1
06/05/2013,13,1
06/05/2013,14,3
06/05/2013,15,3
06/05/2013,16,1
06/05/2013,17,1
06/05/2013,18,3
06/05/2013,19,3
06/05/2013,20,3
06/05/2013,21,3
06/05/2013,22,1
06/05/2013,23,3
06/06/2013,00,1
06/06/2013,01,1
06/06/2013,02,3
06/06/2013,03,2
06/06/2013,04,2
06/06/2013,05,1
06/06/2013,06,2
06/06/2013,07,1
06/06/2013,08,1
06/06/2013,09,1
06/06/2013,10,3
06/06/2013,11,3
06/06/2013,12,3
06/06/2013,13,3
06/06/2013,14,3
06/06/2013,15,3
06/06/2013,16,3
06/06/2013,17,3
06/06/2013,18,3
06/06/2013,19,1
06/06/2013,20,1
06/06/2013,21,0
06/06/2013,22,0
06/06/2013,23,1
06/07/2013,00,0
06/07/2013,01,0
06/07/2013,02,2
06/07/2013,03,1
06/07/2013,04,2
06/07/2013,05,2
06/07/2013,06,2
06/07/2013,07,2
06/07/2013,08,1
06/07/2013,09,3
06/07/2013,10,3
06/07/2013,11,3
06/07/2013,12,3
06/07/2013,13,3
06/07/2013,14,1
06/07/2013,15,1
06/07/2013,16,2
06/07/2013,17,2
06/07/2013,18,2
06/07/2013,19,2
06/07/2013,20,2
06/07/2013,21,0
06/07/2013,22,0
06/07/2013,23,0
06/08/2013,00,2
06/08/2013,01,2
06/08/2013,02,2
06/08/2013,03,2
06/08/2013,04,2
06/08/2013,05,2
06/08/2013,06,1
06/08/2013,07,2
06/08/2013,08,2
06/08/2013,09,0
06/08/2013,10,0
06/08/2013,11,0
06/08/2013,12,0
06/08/2013,13,0
06/08/2013,14,0
06/08/2013,15,0
06/08/2013,16,0
06/08/2013,17,0
06/08/2013,18,0
06/08/2013,19,0
06/08/2013,20,0
06/08/2013,21,0
06/08/2013,22,0
